fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,pickup_hour,pickup_dayofweek,pickup_month,pickup_day,peak_hour,pickup_day_name
6.9,2010-11-23 19:51:00+00:00,-74.006153,40.740052,-74.00239,40.760475,1,2.292950073,19,1,11,23,1,Tuesday
49.8,2012-04-20 08:31:00+00:00,-73.989843,40.76749,-73.786645,40.639338,1,22.28127924,8,4,4,20,1,Friday
10,2015-02-26 13:53:34+00:00,-73.98200226,40.76962662,-73.96559143,40.79548264,1,3.189848156,13,3,2,26,0,Thursday
3.5,2013-12-08 01:48:16+00:00,-73.954589,40.777791,-73.948603,40.783182,2,0.783180916,1,6,12,8,0,Sunday
13,2015-04-24 15:00:04+00:00,-73.99936676,40.75434113,-73.97960663,40.78141022,1,3.439328775,15,4,4,24,0,Friday
24.1,2009-09-15 10:09:00+00:00,-73.985023,40.764165,-73.872435,40.774525,1,9.551084101,10,1,9,15,0,Tuesday
29.3,2012-08-24 16:00:38+00:00,-73.996218,40.744263,-73.87236,40.774351,1,10.95537016,16,4,8,24,1,Friday
13.5,2014-04-09 12:54:00+00:00,-73.97107,40.751462,-73.994305,40.724492,6,3.58131242,12,2,4,9,0,Wednesday
6.5,2010-08-29 22:08:00+00:00,-73.97855,40.753603,-73.998,40.736997,1,2.468676394,22,6,8,29,0,Sunday
15,2014-07-09 13:11:00+00:00,-73.973572,40.759095,-73.983632,40.755935,5,0.917298796,13,2,7,9,0,Wednesday
9.3,2009-08-31 21:23:28+00:00,-73.973231,40.755167,-74.002671,40.730577,4,3.69158067,21,0,8,31,0,Monday
9,2013-11-15 00:26:00+00:00,-73.988035,40.722942,-74.001475,40.7434,1,2.541111129,0,4,11,15,0,Friday
28.9,2009-04-26 02:38:00+00:00,-73.990653,40.736298,-73.825933,40.74819,1,13.94005663,2,6,4,26,0,Sunday
27.87,2010-07-20 23:50:00+00:00,-73.863178,40.769078,-73.96316,40.770885,1,8.422087367,23,1,7,20,0,Tuesday
9.5,2013-10-25 18:36:51+00:00,-73.979403,40.761805,-73.991336,40.749963,2,1.656545112,18,4,10,25,1,Friday
12.9,2011-10-21 03:06:00+00:00,-73.991008,40.739532,-73.953467,40.788032,1,6.25142363,3,4,10,21,0,Friday
6.5,2010-01-10 02:52:00+00:00,-73.99058,40.73687,-74.005308,40.715087,2,2.72161248,2,6,1,10,0,Sunday
13,2013-09-28 21:25:00+00:00,-73.948267,40.782842,-73.982167,40.751452,5,4.509264681,21,5,9,28,0,Saturday
5.5,2014-05-23 07:56:14+00:00,-73.979177,40.747279,-73.977893,40.75487,1,0.850982132,7,4,5,23,1,Friday
8.5,2011-11-19 21:25:00+00:00,-73.95505,40.777472,-73.96643,40.799645,1,2.645128199,21,5,11,19,0,Saturday
33,2012-09-19 18:42:00+00:00,-73.872575,40.774067,-73.78888,40.6473,6,15.76253811,18,2,9,19,1,Wednesday
15.5,2012-09-22 18:55:34+00:00,-73.990104,40.751007,-73.950125,40.780119,1,4.670667009,18,5,9,22,1,Saturday
8,2013-09-25 08:08:00+00:00,-73.977915,40.752557,-73.998145,40.754257,1,1.714487655,8,2,9,25,1,Wednesday
3.3,2010-12-14 21:18:00+00:00,-73.960195,40.776067,-73.960195,40.776067,1,0,21,1,12,14,0,Tuesday
5,2014-01-25 21:06:00+00:00,-73.959462,40.774182,-73.964437,40.764647,6,1.140018794,21,5,1,25,0,Saturday
4.5,2009-04-01 16:14:00+00:00,-73.975655,40.795783,-73.97003,40.799517,5,0.629754423,16,2,4,1,1,Wednesday
13,2014-10-12 17:02:00+00:00,-74.01519,40.708495,-73.990828,40.734732,2,3.567412311,17,6,10,12,1,Sunday
9,2013-09-27 20:55:29+00:00,-73.982027,40.744863,-74.000492,40.729859,3,2.281178967,20,4,9,27,0,Friday
23.3,2011-03-18 04:15:58+00:00,-73.781932,40.644818,-73.897145,40.667536,1,10.04184995,4,4,3,18,0,Friday
5,2014-10-15 21:11:00+00:00,-74.002998,40.74419,-73.994778,40.750422,5,0.979644271,21,2,10,15,0,Wednesday
11,2015-05-10 09:46:43+00:00,-73.99951935,40.73882294,-73.96920776,40.75265121,1,2.980745876,9,6,5,10,1,Sunday
19,2012-10-04 09:30:00+00:00,-73.97427,40.748265,-74.009005,40.703513,6,5.773224241,9,3,10,4,1,Thursday
10.5,2015-06-21 09:19:06+00:00,-73.98110199,40.78068161,-73.99506378,40.74981308,1,3.628239559,9,6,6,21,1,Sunday
6.5,2009-09-17 10:10:00+00:00,-73.985292,40.745108,-73.975428,40.756637,1,1.5276922,10,3,9,17,0,Thursday
10.5,2013-02-28 23:49:58+00:00,-73.991302,40.755356,-73.987307,40.729078,1,2.941300155,23,3,2,28,0,Thursday
8.9,2009-08-10 23:17:56+00:00,-74.003356,40.731849,-73.97782,40.76333,2,4.108673497,23,0,8,10,0,Monday
22.5,2013-08-17 02:50:46+00:00,-73.997771,40.725836,-73.963139,40.799296,1,8.673516704,2,5,8,17,0,Saturday
12.5,2014-04-23 18:19:00+00:00,-73.979578,40.761597,-73.945007,40.773157,1,3.182544888,18,2,4,23,1,Wednesday
4.9,2010-09-07 11:05:02+00:00,-73.999878,40.734748,-73.98466,40.728878,1,1.438841596,11,1,9,7,0,Tuesday
6,2013-08-24 06:42:35+00:00,-73.975038,40.756185,-73.976786,40.763754,1,0.854414199,6,5,8,24,0,Saturday
8.5,2014-03-02 15:18:00+00:00,-73.967997,40.787352,-73.982203,40.771142,5,2.16325483,15,6,3,2,0,Sunday
18.5,2013-09-21 04:00:00+00:00,-74.00348,40.732232,-73.934213,40.75261,1,6.260025148,4,5,9,21,0,Saturday
8.1,2012-05-10 20:24:00+00:00,-73.982272,40.74016,-74.00322,40.73818,1,1.778571627,20,3,5,10,0,Thursday
4,2013-01-27 06:17:46+00:00,-73.988111,40.758936,-73.976546,40.755194,1,1.059248042,6,6,1,27,0,Sunday
5,2013-01-03 11:22:04+00:00,-73.981707,40.780498,-73.979477,40.786608,1,0.704867002,11,3,1,3,0,Thursday
6,2014-06-07 16:06:34+00:00,-73.977237,40.758249,-73.988297,40.74344,4,1.89197044,16,5,6,7,1,Saturday
15.7,2010-07-31 19:38:37+00:00,-74.000428,40.732407,-73.972187,40.796758,2,7.54043479,19,5,7,31,1,Saturday
7.3,2011-02-27 04:46:54+00:00,-73.987788,40.732572,-73.98023,40.713656,1,2.197682509,4,6,2,27,0,Sunday
6.1,2010-06-25 18:48:00+00:00,-73.99855,40.719668,-73.985275,40.724427,1,1.237564164,18,4,6,25,1,Friday
10.5,2015-04-05 01:40:18+00:00,-73.96714783,40.76076126,-73.99147034,40.74648285,1,2.591937205,1,6,4,5,0,Sunday
4.6,2009-02-15 02:17:47+00:00,-73.98555,40.758115,-73.983647,40.762821,4,0.547279303,2,6,2,15,0,Sunday
9.7,2012-04-13 22:35:00+00:00,-73.95026,40.779875,-73.986915,40.771027,1,3.239550865,22,4,4,13,0,Friday
11,2014-06-02 07:53:00+00:00,-73.9915,40.745627,-74.013597,40.71548,6,3.834581164,7,0,6,2,1,Monday
6.5,2012-04-05 23:02:00+00:00,-73.999898,40.758687,-73.974223,40.750405,1,2.350559231,23,3,4,5,0,Thursday
6.1,2010-04-03 12:12:28+00:00,-73.981821,40.778268,-73.965101,40.801231,1,2.915656094,12,5,4,3,0,Saturday
17.5,2014-09-09 23:26:00+00:00,-73.944348,40.775712,-73.993497,40.731932,1,6.390436257,23,1,9,9,0,Tuesday
11.7,2011-01-31 21:50:00+00:00,-74.008543,40.719682,-73.982322,40.76474,1,5.475600686,21,0,1,31,0,Monday
22.1,2011-12-22 18:10:59+00:00,-73.9788,40.7615,-73.9625,40.71,2,5.88891949,18,3,12,22,1,Thursday
16.1,2012-07-08 15:29:00+00:00,-73.987567,40.760287,-73.94647,40.83642,5,9.14515059,15,6,7,8,0,Sunday
6.5,2011-12-12 12:16:00+00:00,-73.9795,40.755002,-73.982835,40.74214,6,1.457520837,12,0,12,12,0,Monday
10,2013-08-30 08:21:00+00:00,-73.991687,40.74435,-73.97161,40.762185,1,2.606323202,8,4,8,30,1,Friday
9,2014-10-22 06:19:00+00:00,-73.953082,40.771682,-73.97651,40.759675,1,2.382321781,6,2,10,22,0,Wednesday
9.5,2015-01-18 13:40:29+00:00,-73.98235321,40.76826859,-73.98932648,40.75865936,3,1.219260358,13,6,1,18,0,Sunday
3.3,2009-12-14 20:55:21+00:00,-73.982015,40.75921,-73.983379,40.761406,1,0.26985871,20,0,12,14,0,Monday
12.5,2011-05-07 17:14:00+00:00,-73.972987,40.74417,-73.964407,40.79225,1,5.394858878,17,5,5,7,1,Saturday
10.5,2009-06-06 17:26:00+00:00,-73.956253,40.77163,-73.989687,40.746303,2,3.982599813,17,5,6,6,1,Saturday
9,2015-04-07 07:57:51+00:00,-73.9831543,40.76571655,-73.98149872,40.75524902,1,1.172258834,7,1,4,7,1,Tuesday
3,2015-02-09 10:29:15+00:00,-74.01386261,40.70972061,-74.0128479,40.70968246,1,0.085633371,10,0,2,9,0,Monday
5.7,2012-03-04 10:56:26+00:00,-73.996472,40.732088,-73.999368,40.720697,1,1.289916417,10,6,3,4,0,Sunday
8.9,2012-03-08 10:17:00+00:00,-73.994555,40.74503,-74.013828,40.714805,1,3.732665499,10,3,3,8,0,Thursday
7.7,2011-01-25 07:36:00+00:00,-73.991263,40.730192,-73.970825,40.754607,1,3.214810149,7,1,1,25,1,Tuesday
16.9,2009-11-23 14:23:32+00:00,-73.977983,40.754343,-74.009718,40.703916,1,6.212235052,14,0,11,23,0,Monday
11.3,2011-01-06 07:42:02+00:00,-73.978895,40.720122,-73.994746,40.750329,1,3.614643979,7,3,1,6,1,Thursday
10.1,2011-02-21 14:42:56+00:00,-73.990446,40.74188,-73.961968,40.779436,1,4.81582977,14,0,2,21,0,Monday
11.5,2012-09-06 20:45:00+00:00,-73.996227,40.76252,-73.997182,40.744807,1,1.971237764,20,3,9,6,0,Thursday
20.1,2009-08-06 09:01:00+00:00,-73.919433,40.743453,-73.973762,40.779627,1,6.09235601,9,3,8,6,1,Thursday
10.5,2012-03-23 08:05:29+00:00,-73.954092,40.777399,-73.983734,40.77103,2,2.594578656,8,4,3,23,1,Friday
13,2013-10-17 12:02:20+00:00,-74.005459,40.740743,-73.987014,40.759389,1,2.59092685,12,3,10,17,0,Thursday
17.5,2014-04-11 13:17:00+00:00,-74.002795,40.74889,-73.95614,40.773717,1,4.80223995,13,4,4,11,0,Friday
3.7,2009-09-27 17:36:54+00:00,-73.984677,40.762552,-73.990651,40.761032,2,0.530774216,17,6,9,27,1,Sunday
9,2013-10-28 00:00:55+00:00,-74.001677,40.725996,-74.010791,40.705287,1,2.427472938,0,0,10,28,0,Monday
5.5,2015-01-04 04:31:58+00:00,-74,40.71479034,-74.00504303,40.70711899,2,0.953054533,4,6,1,4,0,Sunday
5.5,2014-12-07 03:25:00+00:00,-73.99188,40.73359,-73.98986,40.72548,1,0.917713914,3,6,12,7,0,Sunday
6,2013-04-06 12:35:28+00:00,-73.968611,40.764565,-73.960564,40.777226,1,1.562438324,12,5,4,6,0,Saturday
6,2012-11-24 23:39:26+00:00,-73.973178,40.743743,-73.983757,40.743962,3,0.891562282,23,5,11,24,0,Saturday
19.5,2012-11-08 18:30:14+00:00,-73.987153,40.755555,-74.016939,40.706325,1,6.02206126,18,3,11,8,1,Thursday
8.9,2009-04-15 19:01:38+00:00,-73.976431,40.764717,-73.990886,40.7506,2,1.986558111,19,2,4,15,1,Wednesday
6.5,2010-01-28 22:33:00+00:00,-73.99055,40.750117,-74.00694,40.730215,5,2.608473775,22,3,1,28,0,Thursday
7.3,2009-07-26 13:29:53+00:00,-73.977396,40.772765,-73.978573,40.754539,1,2.029061538,13,6,7,26,0,Sunday
3.7,2010-04-13 21:51:00+00:00,-74.00089,40.720598,-74.005663,40.721067,1,0.405607891,21,1,4,13,0,Tuesday
7,2012-12-04 14:47:14+00:00,-73.962619,40.774859,-73.967561,40.764349,1,1.240551312,14,1,12,4,0,Tuesday
23,2014-03-02 13:32:25+00:00,-73.974949,40.777627,-73.92373,40.761121,4,4.687554164,13,6,3,2,0,Sunday
11.7,2011-04-22 18:21:00+00:00,-73.998422,40.753485,-74.008012,40.712253,5,4.65545144,18,4,4,22,1,Friday
5.7,2011-05-04 19:00:00+00:00,-74.004095,40.712995,-73.983013,40.739533,5,3.444387156,19,2,5,4,1,Wednesday
8,2013-06-14 08:07:53+00:00,-73.984872,40.769148,-73.975047,40.755915,1,1.688152816,8,4,6,14,1,Friday
9.5,2014-10-16 18:55:00+00:00,-73.979725,40.760397,-73.988858,40.77665,5,1.96410564,18,3,10,16,1,Thursday
6.5,2009-06-11 14:25:00+00:00,-73.976421,40.779869,-73.980405,40.764858,1,1.702528888,14,3,6,11,0,Thursday
7.7,2012-01-13 02:08:00+00:00,-73.983908,40.725503,-73.958155,40.710667,1,2.726193904,2,4,1,13,0,Friday
6.1,2010-05-27 15:13:00+00:00,-73.970894,40.761517,-73.957167,40.770138,1,1.501795751,15,3,5,27,0,Thursday
8.5,2011-12-08 07:53:31+00:00,-73.948477,40.77393,-73.968547,40.765173,1,1.950578109,7,3,12,8,1,Thursday
7,2014-12-25 15:34:00+00:00,-73.955097,40.785827,-73.964202,40.776267,1,1.310621992,15,3,12,25,0,Thursday
5.3,2011-08-19 21:40:06+00:00,-74.0008,40.736,-73.9938,40.7512,1,1.790088936,21,4,8,19,0,Friday
6.1,2011-02-06 17:51:28+00:00,-73.953058,40.776427,-73.957593,40.76174,2,1.677180201,17,6,2,6,1,Sunday
21.3,2012-04-18 14:32:00+00:00,-73.990525,40.770147,-73.991755,40.71393,1,6.251904029,14,2,4,18,0,Wednesday
57.33,2013-12-25 19:27:15+00:00,-73.992552,40.752677,-73.783298,40.643767,4,21.39749353,19,2,12,25,1,Wednesday
7,2014-02-03 18:48:00+00:00,-73.968192,40.754922,-73.984227,40.754905,5,1.35064794,18,0,2,3,1,Monday
16.9,2011-11-10 19:48:00+00:00,-73.945727,40.778822,-73.992073,40.738392,2,5.953847358,19,3,11,10,1,Thursday
14.5,2015-05-20 13:16:44+00:00,-73.95478821,40.78336334,-73.96949005,40.76343536,1,2.538274008,13,2,5,20,0,Wednesday
10,2014-12-11 20:36:41+00:00,-73.982278,40.774145,-74.002734,40.760533,1,2.293179451,20,3,12,11,0,Thursday
5.5,2015-04-01 20:24:44+00:00,-73.96797943,40.76539993,-73.97846222,40.77820969,2,1.67574165,20,2,4,1,0,Wednesday
7.7,2011-10-01 16:42:34+00:00,-73.985245,40.773573,-73.967255,40.788295,1,2.230291471,16,5,10,1,1,Saturday
28,2014-06-18 18:14:00+00:00,-74.012705,40.702287,-73.95007,40.792972,1,11.38075511,18,2,6,18,1,Wednesday
4.5,2011-05-19 13:04:00+00:00,-73.969858,40.763672,-73.96501,40.772523,1,1.065508525,13,3,5,19,0,Thursday
4.1,2011-04-10 16:29:00+00:00,-74.005467,40.740912,-73.997153,40.737597,5,0.791531608,16,6,4,10,1,Sunday
4.1,2012-06-22 10:46:54+00:00,-73.996918,40.72488,-74.003021,40.726737,3,0.554192723,10,4,6,22,0,Friday
8.5,2014-04-14 21:09:00+00:00,-73.975878,40.755367,-73.97005,40.767947,5,1.48245222,21,0,4,14,0,Monday
4.5,2010-07-23 15:49:00+00:00,-73.995007,40.688913,-73.99251,40.693995,1,0.603034652,15,4,7,23,0,Friday
7,2014-12-09 15:50:00+00:00,-73.967328,40.78814,-73.981462,40.780833,1,1.440917362,15,1,12,9,0,Tuesday
11.5,2012-11-09 20:50:48+00:00,-73.984012,40.757215,-73.949483,40.77106,1,3.290377912,20,4,11,9,0,Friday
10.5,2013-01-10 15:01:54+00:00,-73.982031,40.758416,-73.955557,40.768377,1,2.489608376,15,3,1,10,0,Thursday
18.5,2014-01-19 15:54:35+00:00,-73.954894,40.773438,-74.008485,40.745591,2,5.473722218,15,6,1,19,0,Sunday
9.5,2009-02-10 16:46:31+00:00,-73.954474,40.778102,-73.962948,40.801806,1,2.730602885,16,1,2,10,1,Tuesday
17,2012-09-12 12:47:39+00:00,-73.924564,40.773973,-73.964851,40.769572,2,3.42767342,12,2,9,12,0,Wednesday
8.1,2010-10-16 16:53:00+00:00,-73.992892,40.730337,-73.997188,40.71935,1,1.274208216,16,5,10,16,1,Saturday
6.5,2014-03-21 13:09:15+00:00,-73.962884,40.766308,-73.974423,40.765038,1,0.981993107,13,4,3,21,0,Friday
6.1,2012-07-17 11:57:52+00:00,-73.994015,40.751157,-73.983545,40.758151,2,1.175826173,11,1,7,17,0,Tuesday
7.5,2014-01-27 14:10:00+00:00,-73.969177,40.758302,-73.956135,40.76421,1,1.279896718,14,0,1,27,0,Monday
5.3,2011-05-13 14:02:55+00:00,-73.987343,40.753145,-73.978013,40.759,2,1.020510626,14,4,5,13,0,Friday
8.5,2011-09-09 10:23:51+00:00,-73.988574,40.739384,-73.996405,40.719313,1,2.327300394,10,4,9,9,0,Friday
4.5,2009-04-20 23:42:00+00:00,-73.972437,40.755892,-73.974505,40.758982,3,0.385221429,23,0,4,20,0,Monday
4,2014-10-05 07:16:00+00:00,-73.98865,40.73699,-73.98174,40.73587,1,0.595370112,7,6,10,5,1,Sunday
9.3,2010-04-13 21:00:00+00:00,-73.984442,40.760008,-73.960722,40.767315,1,2.156609436,21,1,4,13,0,Tuesday
2.9,2010-11-09 20:21:09+00:00,-73.991077,40.751214,-73.987672,40.749368,1,0.352709243,20,1,11,9,0,Tuesday
5.5,2015-02-09 18:44:53+00:00,-73.9765625,40.76537323,-73.98081207,40.77412415,6,1.036778274,18,0,2,9,1,Monday
11.3,2010-12-08 19:23:20+00:00,-73.978469,40.788366,-73.980698,40.765504,1,2.549057647,19,2,12,8,1,Wednesday
10,2012-09-30 12:45:00+00:00,-73.98276,40.760772,-73.983207,40.734597,1,2.910770781,12,6,9,30,0,Sunday
15.5,2015-03-25 22:33:14+00:00,-73.98462677,40.75976181,-73.95314789,40.78091812,1,3.544197988,22,2,3,25,0,Wednesday
10.9,2011-09-08 14:52:00+00:00,-73.987985,40.718327,-73.986978,40.73279,6,1.610449463,14,3,9,8,0,Thursday
4.9,2011-12-28 09:29:37+00:00,-73.99047,40.755581,-73.981681,40.753727,4,0.768478847,9,2,12,28,1,Wednesday
9.7,2012-06-17 08:49:32+00:00,-73.985384,40.727344,-73.989932,40.756196,2,3.230995599,8,6,6,17,1,Sunday
4.5,2014-07-12 11:56:00+00:00,-73.966377,40.794447,-73.973937,40.784157,6,1.309298621,11,5,7,12,0,Saturday
4.9,2011-08-11 10:45:29+00:00,-73.977032,40.754122,-73.971781,40.750917,1,0.568021092,10,3,8,11,0,Thursday
6.5,2015-03-20 23:01:56+00:00,-73.99162292,40.7381134,-73.99242401,40.72494125,2,1.466230776,23,4,3,20,0,Friday
45,2012-08-26 21:19:38+00:00,-73.789848,40.646932,-74.005043,40.721078,1,19.93065935,21,6,8,26,0,Sunday
4.1,2011-05-29 16:01:00+00:00,-73.98505,40.745755,-73.975445,40.75428,1,1.246285137,16,6,5,29,1,Sunday
10.1,2009-06-25 21:35:00+00:00,-74.002035,40.728105,-73.994875,40.750272,1,2.537601306,21,3,6,25,0,Thursday
7.7,2009-01-10 08:59:01+00:00,-73.964868,40.791551,-73.987692,40.776516,1,2.547097382,8,5,1,10,1,Saturday
4.5,2012-09-23 11:04:00+00:00,-73.961652,40.76462,-73.96483,40.760002,1,0.579068694,11,6,9,23,0,Sunday
7.7,2009-07-31 10:30:00+00:00,-73.986508,40.762863,-73.98167,40.752752,1,1.195860571,10,4,7,31,0,Friday
6,2013-10-18 08:41:41+00:00,-73.991733,40.750335,-74.006729,40.753682,1,1.316870542,8,4,10,18,1,Friday
5.7,2011-07-31 13:09:23+00:00,-73.97932,40.746138,-73.974569,40.758292,1,1.40947204,13,6,7,31,0,Sunday
4.5,2010-03-25 22:53:00+00:00,-73.987603,40.749717,-73.998645,40.755302,1,1.118383917,22,3,3,25,0,Thursday
4.9,2010-10-25 07:40:00+00:00,-73.984472,40.747568,-73.976778,40.756717,1,1.206225699,7,0,10,25,1,Monday
5.7,2011-10-15 11:46:25+00:00,-73.993109,40.74804,-73.9952,40.759933,1,1.334118661,11,5,10,15,0,Saturday
6.5,2013-12-14 18:11:06+00:00,-74.007017,40.715028,-73.999665,40.733444,1,2.13943701,18,5,12,14,1,Saturday
21,2015-02-07 06:10:22+00:00,-73.99403381,40.75130081,-73.97813416,40.68484497,1,7.510063428,6,5,2,7,0,Saturday
5.5,2013-03-05 15:07:00+00:00,-74.006125,40.709927,-74.007102,40.705132,3,0.539502078,15,1,3,5,0,Tuesday
14.5,2013-06-13 11:36:00+00:00,-73.99145,40.760217,-74.00733,40.727662,3,3.859246513,11,3,6,13,0,Thursday
10.1,2011-04-27 08:29:00+00:00,-73.984382,40.72878,-74.013812,40.714827,1,2.925464089,8,2,4,27,1,Wednesday
3.5,2014-03-07 23:13:00+00:00,-73.951877,40.793277,-73.953615,40.790915,3,0.300646297,23,4,3,7,0,Friday
4,2014-02-19 16:12:34+00:00,-73.971927,40.760055,-73.969364,40.76256,1,0.352396793,16,2,2,19,1,Wednesday
8.1,2012-01-07 02:10:44+00:00,-73.990551,40.734722,-73.988265,40.756477,3,2.426699112,2,5,1,7,0,Saturday
7,2015-03-16 08:32:36+00:00,-73.98297119,40.74478149,-73.97058868,40.76203537,5,2.1837336,8,0,3,16,1,Monday
13.5,2013-11-12 18:06:00+00:00,-74.015177,40.711307,-74.00647,40.744652,6,3.779689776,18,1,11,12,1,Tuesday
5,2013-06-18 20:11:22+00:00,-73.98003,40.754932,-73.990142,40.751422,1,0.936929986,20,1,6,18,0,Tuesday
9,2015-05-16 09:19:00+00:00,-73.98493958,40.76929474,-73.9753418,40.79251099,1,2.705058765,9,5,5,16,1,Saturday
8.1,2011-03-13 22:03:34+00:00,-74.006872,40.748778,-73.974767,40.742052,2,2.806129119,22,6,3,13,0,Sunday
8.9,2010-10-17 20:15:26+00:00,-73.980837,40.729639,-73.998397,40.715747,1,2.139162029,20,6,10,17,0,Sunday
7.3,2010-08-29 18:53:00+00:00,-73.988717,40.76299,-74.007403,40.740973,1,2.910514598,18,6,8,29,1,Sunday
5,2014-03-11 09:46:00+00:00,-74.00123,40.740992,-73.993327,40.737435,1,0.774450741,9,1,3,11,1,Tuesday
13.3,2011-06-16 15:25:30+00:00,-73.9792,40.7238,-73.9641,40.768,1,5.076766462,15,3,6,16,0,Thursday
56.8,2013-01-14 20:13:00+00:00,-73.93298,40.737318,-73.981148,40.744192,1,4.129466789,20,0,1,14,0,Monday
56.8,2013-02-22 14:59:36+00:00,-73.92013,40.732473,-73.789863,40.646889,1,14.53260697,14,4,2,22,0,Friday
6,2014-12-09 13:19:00+00:00,-73.957483,40.77956,-73.963777,40.773945,5,0.818962836,13,1,12,9,0,Tuesday
43.33,2014-04-28 08:17:00+00:00,-73.864947,40.77107,-73.979357,40.764992,1,9.658658735,8,0,4,28,1,Monday
8.5,2009-10-27 17:49:04+00:00,-73.978707,40.772609,-73.975588,40.761182,1,1.297490565,17,1,10,27,1,Tuesday
19.3,2011-11-27 02:41:47+00:00,-73.999947,40.72861,-73.951606,40.67622,2,7.109314849,2,6,11,27,0,Sunday
2.5,2009-04-13 21:10:00+00:00,-73.937613,40.75818,-73.937588,40.758185,5,0.002177838,21,0,4,13,0,Monday
4.1,2009-05-01 17:10:53+00:00,-73.967959,40.762865,-73.973856,40.756998,2,0.819929999,17,4,5,1,1,Friday
4.5,2011-04-27 19:02:14+00:00,-74.005211,40.740747,-73.999862,40.734324,1,0.844507218,19,2,4,27,1,Wednesday
6.5,2010-02-22 20:20:00+00:00,-73.97866,40.77254,-73.959037,40.781753,1,1.944124557,20,0,2,22,0,Monday
10.5,2012-03-07 12:27:23+00:00,-73.954364,40.763857,-73.975641,40.781897,1,2.689620311,12,2,3,7,0,Wednesday
8.5,2013-03-08 12:54:00+00:00,-73.97485,40.787585,-73.966172,40.773592,2,1.718973288,12,4,3,8,0,Friday
49.8,2012-05-23 22:02:00+00:00,-73.79067,40.643877,-73.963487,40.77463,4,20.58079497,22,2,5,23,0,Wednesday
5.3,2009-04-23 21:05:30+00:00,-73.965739,40.76281,-73.955813,40.772335,2,1.349266804,21,3,4,23,0,Thursday
9.5,2013-11-24 23:00:00+00:00,-73.957812,40.774347,-73.97826,40.758192,1,2.488452103,23,6,11,24,0,Sunday
9,2013-09-27 22:21:00+00:00,-73.986878,40.729677,-74.006647,40.74413,6,2.314530285,22,4,9,27,0,Friday
9,2014-05-03 17:53:46+00:00,-74.001297,40.733642,-73.986717,40.750923,3,2.280607328,17,5,5,3,1,Saturday
7,2013-09-28 19:00:54+00:00,-73.96703,40.770853,-73.965825,40.76294,1,0.885718157,19,5,9,28,1,Saturday
9,2013-06-19 14:51:00+00:00,-73.973615,40.792435,-73.979257,40.771872,1,2.335326237,14,2,6,19,0,Wednesday
4,2013-08-27 03:02:00+00:00,-73.956125,40.813642,-73.956805,40.807657,1,0.667957785,3,1,8,27,0,Tuesday
13.5,2014-08-12 21:55:46+00:00,-73.948355,40.781399,-73.980452,40.770174,1,2.977011606,21,1,8,12,0,Tuesday
8,2012-09-23 12:22:00+00:00,-73.993825,40.752297,-73.989247,40.7471,1,0.694740181,12,6,9,23,0,Sunday
7.5,2013-05-28 20:49:00+00:00,-73.974402,40.783107,-73.955712,40.769522,2,2.181427087,20,1,5,28,0,Tuesday
7.7,2012-08-06 18:09:29+00:00,-73.954119,40.763768,-73.958581,40.780826,1,1.933621344,18,0,8,6,1,Monday
15.3,2011-12-14 16:43:00+00:00,-73.981368,40.781043,-73.977312,40.74717,2,3.781964072,16,2,12,14,1,Wednesday
6.5,2010-04-04 19:09:00+00:00,-73.979972,40.783677,-73.957943,40.778963,1,1.92743529,19,6,4,4,1,Sunday
9,2014-10-01 07:04:00+00:00,-73.990185,40.756697,-73.965917,40.766192,1,2.300503754,7,2,10,1,1,Wednesday
3.5,2014-02-15 22:01:26+00:00,-74.006221,40.734325,-74.009123,40.738184,1,0.493874207,22,5,2,15,0,Saturday
5,2014-10-28 22:49:36+00:00,-73.989437,40.726062,-74.000057,40.73041,1,1.017144736,22,1,10,28,0,Tuesday
10.9,2009-02-28 14:52:00+00:00,-73.98122,40.781008,-73.967108,40.757517,5,2.869719265,14,5,2,28,0,Saturday
15.7,2011-12-14 08:48:04+00:00,-74.011874,40.703815,-73.995163,40.749897,1,5.314058312,8,2,12,14,1,Wednesday
13.5,2013-03-05 19:33:17+00:00,-73.960923,40.806603,-73.951622,40.77369,1,3.742586184,19,1,3,5,1,Tuesday
9,2014-10-03 18:13:00+00:00,-73.997287,40.714327,-73.990752,40.702937,1,1.381110352,18,4,10,3,1,Friday
26.5,2013-10-28 17:14:56+00:00,-73.983448,40.765966,-74.006151,40.705707,1,6.968186495,17,0,10,28,1,Monday
7,2012-09-28 21:39:00+00:00,-73.976108,40.765628,-73.987297,40.754857,1,1.523985477,21,4,9,28,0,Friday
5.7,2010-04-22 01:08:12+00:00,-73.98058,40.730065,-73.998868,40.739327,1,1.853376147,1,3,4,22,0,Thursday
12,2014-10-12 00:31:00+00:00,-73.96636,40.770567,-74.001015,40.762387,1,3.056975989,0,6,10,12,0,Sunday
8.5,2013-08-10 17:21:37+00:00,-73.99483,40.750126,-73.966982,40.759517,1,2.567605713,17,5,8,10,1,Saturday
11.7,2011-03-11 19:53:00+00:00,-73.991088,40.760195,-74.003362,40.740137,2,2.458344281,19,4,3,11,1,Friday
6.1,2009-02-12 04:38:00+00:00,-73.980907,40.689035,-73.958905,40.692078,1,1.885653751,4,3,2,12,0,Thursday
